Player,Injury,Start Date,Return Date,Days Missed
Bradley Beal,placed on IL with sore right big toe,2015-02-07,2016-01-13,340
Bradley Beal,placed on IL with fractured left wrist,2014-10-29,2014-11-19,21
Bradley Beal,placed on IL with right leg injury,2020-01-04,2020-01-12,8
Bradley Beal,placed on IL with back injury,2021-04-10,2021-04-12,2
Brandan Wright,placed on IL with right groin injury,2017-11-20,2017-12-01,11
Brandan Wright,placed on IL with illness,2018-01-17,2018-01-19,2
Brandan Wright,placed on IL with left quadricep injury,2017-12-27,2017-12-30,3
Brandan Wright,placed on IL with sore right groin,2017-12-02,2017-12-21,19
Brandan Wright,placed on IL with left ankle injury,2016-12-06,2017-01-30,55
Brandan Wright,placed on IL with sore right knee,2015-12-13,2016-02-19,68
Brandan Wright,placed on IL with heel injury,2015-01-25,2015-01-28,3
Brandan Wright,placed on IL with illness,2018-01-20,2018-01-22,2
Brandan Wright,placed on IL with sore left ankle  / knee,2016-10-26,2016-12-05,40
Brandan Wright,placed on IL with sore right knee,2018-03-06,2018-03-23,17
Branden Dawson,placed on IL,2016-04-10,2016-04-13,3
Branden Dawson,placed on IL,2016-04-17,2016-04-27,10
Branden Dawson,placed on IL,2016-01-13,2016-04-06,84
Branden Dawson,placed on IL,2015-10-28,2015-12-25,58
Brandon Bass,placed on IL with sore foot / ankle injury,2016-01-14,2016-01-17,3
Brandon Boston Jr. / B.J. Boston Jr.,placed on IL,2021-10-29,2021-11-01,3
Brandon Boston Jr. / B.J. Boston Jr.,placed on IL with NBA health and safety protocols,2021-12-29,2022-01-06,8
Brandon Boston Jr. / B.J. Boston Jr.,placed on IL with illness,2022-03-25,2022-04-04,10
Brandon Boston Jr. / B.J. Boston Jr.,placed on IL,2021-11-26,2021-11-29,3
Brandon Boston Jr. / B.J. Boston Jr.,placed on IL with tailbone injury,2023-03-08,2023-04-01,24
Brandon Clarke,placed on IL with right hip injury,2021-04-16,2021-04-19,3
Brandon Clarke,placed on IL with left calf injury,2021-04-06,2021-04-09,3
Brandon Clarke,placed on IL with sore back,2022-01-23,2022-01-26,3
Brandon Clarke,placed on IL with right quadricep injury,2020-02-28,2020-07-31,154
Brandon Clarke,placed on IL with sore left hip,2020-01-31,2020-02-02,2
Brandon Clarke,placed on IL with left oblique injury,2019-12-07,2019-12-11,4
Brandon Clarke,placed on IL with back injury,2019-11-09,2019-11-11,2
Brandon Clarke,placed on IL with sore left hip,2022-03-24,2022-03-28,4
Brandon Clarke,placed on IL with sore left hip,2023-01-03,2023-01-14,11
Brandon Clarke,placed on IL with sore right knee,2021-12-04,2021-12-26,22
Brandon Clarke,placed on IL with right calf injury,2021-02-20,2021-02-21,1
Brandon Davies,placed on IL with fractured right pinky finger,2014-02-09,2014-03-15,34
Brandon Goodwin,placed on IL with illness,2021-03-20,2021-03-21,1
Brandon Ingram,placed on IL with sprained left ankle,2018-12-07,2018-12-21,14
Brandon Ingram,placed on IL with patellar tendinitis in knee,2017-03-26,2017-04-01,6
Brandon Ingram,placed on IL with tendinitis in left quadriceps,2017-12-23,2017-12-27,4
Brandon Ingram,placed on IL with strained left hip flexor,2018-03-03,2018-03-28,25
Brandon Ingram,placed on IL with right toe inflammation,2021-04-01,2021-04-09,8
Brandon Ingram,placed on IL with sore left Achilles,2021-12-28,2022-01-03,6
Brandon Ingram,placed on IL with bruised right hip,2021-10-30,2021-11-13,14
Brandon Ingram,placed on IL with right hamstring injury,2022-03-08,2022-03-27,19
Brandon Ingram,placed on IL with right hamstring injury,2022-04-07,2022-04-12,5
Brandon Ingram,placed on IL with concussion,2022-10-24,2022-11-04,11
Brandon Ingram,placed on IL with bruised left toe,2022-11-27,2023-01-25,59
Brandon Ingram,placed on IL with sprained right ankle,2023-03-11,2023-03-14,3
Brandon Ingram,placed on IL with sprained right ankle,2022-01-23,2022-02-01,9
Brandon Jennings,placed on IL,2018-04-15,2018-04-20,5
Brandon Jennings,placed on IL with torn left Achilles,2015-10-27,2015-12-22,56
Brandon Jennings,placed on IL with sore left Achilles,2017-02-15,2017-02-23,8
Brandon Jennings,placed on IL,2017-03-01,2017-03-03,2
Brandon Knight,placed on IL with sore left knee,2020-02-07,2020-02-10,3
Brandon Knight,placed on IL with sore left knee,2019-01-16,2019-01-21,5
Brandon Knight,placed on IL with sore left knee,2020-01-17,2020-02-04,18
Brandon Knight,placed on IL with NBA health and safety protocols,2021-12-29,2022-01-02,4
Brandon Knight,placed on IL with sprained right ankle,2019-11-20,2019-11-22,2
Brandon Knight,placed on IL with sprained left ankle,2015-03-11,2015-03-25,14
Brandon Knight,placed on IL,2018-12-29,2018-12-31,2
Brandon Knight,placed on IL with left knee injury,2018-10-17,2018-12-13,57
Brandon Knight,placed on IL,2017-04-05,2017-04-07,2
Brandon Knight,placed on IL with sprained left ankle,2015-03-30,2015-04-04,5
Brandon Paul,placed on IL,2017-12-26,2017-12-28,2
Brandon Paul,placed on IL,2018-01-13,2018-01-15,2
Brandon Paul,placed on IL,2018-03-03,2018-03-05,2
Brandon Paul,placed on IL,2018-04-14,2018-04-16,2
Brandon Rush,placed on IL,2015-03-27,2015-03-28,1
Brandon Rush,placed on IL with illness,2014-04-04,2014-04-06,2
Brandon Rush,placed on IL with stress reaction in back,2014-10-29,2014-11-01,3
Brandon Rush,placed on IL,2015-03-16,2015-03-18,2
Brandon Rush,placed on IL,2015-04-05,2015-04-07,2
Brandon Rush,placed on IL with toe injury,2016-11-30,2016-12-06,6
Brandon Rush,placed on IL,2015-11-11,2015-11-14,3
Brandon Rush,placed on IL,2015-11-20,2015-11-24,4
Brandon Rush,placed on IL,2016-05-26,2016-06-02,7
Brandon Rush,placed on IL,2016-11-12,2016-11-13,1
Brandon Rush,placed on IL with sprained right big toe,2016-11-19,2016-11-21,2
Brandon Rush,placed on IL,2015-05-03,2015-05-11,8
Brandon Williams (b. 1975-02-27),placed on IL with NBA health and safety protocols,2021-12-30,2022-01-05,6
Brian Bowen II,placed on IL with groin injury,2020-12-23,2021-01-17,25
Brian Roberts,placed on IL with sore left hamstring,2016-10-26,2016-10-28,2
Briante Weber,placed on IL,2016-04-27,2016-05-09,12
Briante Weber,placed on IL,2017-10-30,2017-11-22,23
Briante Weber,placed on IL,2017-12-09,2017-12-22,13
Brice Johnson,placed on IL,2017-12-20,2018-01-08,19
Brice Johnson,placed on IL with herniated disc in lower back,2016-10-27,2017-02-23,119
Brice Johnson,placed on IL,2017-11-22,2017-11-30,8
Brice Johnson,placed on IL,2017-12-06,2017-12-15,9
Brice Johnson,placed on IL,2018-02-11,2018-02-24,13
Brodric Thomas,placed on IL with sprained right ankle,2021-01-08,2021-01-19,11
Brodric Thomas,placed on IL,2021-11-19,2021-11-20,1
Brodric Thomas,placed on IL with sore lower back,2022-01-02,2022-01-10,8
Brodric Thomas,placed on IL,2021-10-22,2021-11-17,26
Brodric Thomas,placed on IL with NBA health and safety protocols,2021-12-18,2021-12-25,7
Brodric Thomas,placed on IL,2021-11-22,2021-12-13,21
Brook Lopez,placed on IL with sore back,2021-10-23,2022-03-13,141
Brook Lopez,placed on IL with back injury,2022-04-01,2022-04-02,1
Brook Lopez,placed on IL with back injury,2022-04-09,2022-04-16,7
Brook Lopez,placed on IL with sore back,2019-11-30,2019-12-04,4
Brook Lopez,placed on IL with sprained right ankle,2017-12-20,2018-01-03,14
Brook Lopez,placed on IL for rest,2017-01-15,2017-01-17,2
Brook Lopez,placed on IL for rest,2016-12-20,2016-12-22,2
Brook Lopez,placed on IL with sore back,2020-02-24,2020-02-25,1
Brook Lopez,placed on IL with sprained right ankle/foot,2014-10-29,2014-11-03,5
Brook Lopez,placed on IL with strained lower back,2014-12-08,2014-12-23,15
Bruce Brown,placed on IL with sprained right ankle,2022-12-28,2022-12-30,2
Bruce Brown,placed on IL with sore right knee,2021-04-26,2021-05-01,5
Bruce Brown,placed on IL with left hamstring injury,2021-11-21,2021-11-27,6
Bruce Brown,placed on IL with sore left knee,2020-03-04,2020-03-06,2
Bruce Brown,placed on IL with left knee inflammation,2023-04-08,2023-04-09,1
Bruce Brown,placed on IL with illness,2022-04-02,2022-04-04,2
Bruce Brown,placed on IL with sprained right ankle,2019-03-10,2019-03-11,1
Bruce Brown,placed on IL with calf injury,2019-12-23,2019-12-26,3
Bruce Brown,placed on IL,2018-11-07,2018-11-09,2
Bruce Brown,placed on IL with illness,2020-01-22,2020-01-25,3
Bruno Caboclo,placed on IL,2014-12-15,2014-12-21,6
Bruno Caboclo,placed on IL,2014-11-30,2014-12-02,2
Bruno Caboclo,placed on IL,2014-11-15,2014-11-21,6
Bruno Caboclo,placed on IL,2014-11-07,2014-11-11,4
Bruno Caboclo,placed on IL,2014-12-27,2015-01-10,14
Bruno Caboclo,placed on IL,2014-10-29,2014-11-05,7
Bruno Caboclo,placed on IL,2014-11-26,2014-11-28,2
Bruno Caboclo,placed on IL,2015-02-06,2015-03-13,35
Bruno Caboclo,placed on IL with sprained right ankle,2020-07-31,2020-08-09,9
Bruno Caboclo,placed on IL with left knee injury,2020-01-14,2020-02-20,37
Bruno Caboclo,placed on IL,2017-11-22,2017-12-29,37
Bruno Caboclo,placed on IL,2017-11-07,2017-11-17,10
Bruno Caboclo,placed on IL,2017-11-01,2017-11-03,2
Bruno Caboclo,placed on IL,2017-10-19,2017-10-23,4
Bruno Caboclo,placed on IL,2017-04-04,2017-04-12,8
Bruno Caboclo,placed on IL,2017-01-29,2017-04-02,63
Bruno Caboclo,placed on IL,2016-11-20,2016-11-28,8
Bruno Caboclo,placed on IL,2016-03-30,2016-04-08,9
Bruno Caboclo,placed on IL,2015-01-14,2015-01-30,16
Bruno Caboclo,placed on IL,2016-02-19,2016-03-17,27
Bruno Caboclo,placed on IL,2014-12-12,2014-12-14,2
Bruno Caboclo,placed on IL,2015-03-15,2015-03-22,7
Bruno Caboclo,placed on IL,2015-03-24,2015-03-25,1
Bruno Caboclo,placed on IL,2015-10-28,2015-11-10,13
Bruno Caboclo,placed on IL,2015-11-28,2015-12-02,4
Bruno Caboclo,placed on IL,2015-12-05,2015-12-07,2
Bruno Caboclo,placed on IL,2015-12-28,2016-01-01,4
Bruno Caboclo,placed on IL,2015-12-13,2015-12-20,7
Bruno Caboclo,placed on IL,2016-01-22,2016-02-08,17
Bruno Fernando,placed on IL with NBA health and safety protocols,2021-12-24,2022-01-02,9
Bruno Fernando,placed on IL with lower back spasms,2021-12-07,2021-12-18,11
Bruno Fernando,placed on IL,2021-10-30,2021-11-01,2
Bruno Fernando,placed on IL with strained left calf,2020-01-28,2020-02-05,8
Bryce Cotton,placed on IL,2015-11-29,2015-12-02,3
Bryce Cotton,placed on IL,2015-12-04,2015-12-09,5
Bryce Cotton,placed on IL,2015-12-11,2015-12-28,17
Bryn Forbes,placed on IL with toe injury,2021-03-24,2021-03-26,2
Bryn Forbes,placed on IL,2016-11-09,2016-11-11,2
Bryn Forbes,placed on IL,2017-02-13,2017-03-08,23
Bryn Forbes,placed on IL,2017-01-31,2017-02-02,2
Bryn Forbes,placed on IL,2017-01-19,2017-01-21,2
Bryn Forbes,placed on IL,2016-12-25,2017-01-14,20
Bryn Forbes,placed on IL,2016-12-18,2016-12-22,4
Bryn Forbes,placed on IL,2016-12-08,2016-12-14,6
Bryn Forbes,placed on IL,2016-12-02,2016-12-06,4
Bryn Forbes,placed on IL,2016-11-29,2016-11-30,1
Bryn Forbes,placed on IL,2016-11-23,2016-11-26,3
Bryn Forbes,placed on IL,2016-11-18,2016-11-21,3
Bryn Forbes,placed on IL,2016-11-14,2016-11-16,2
Bryn Forbes,placed on IL,2017-04-20,2017-05-05,15
Bryn Forbes,placed on IL,2017-02-04,2017-02-10,6
Buddy Hield,placed on IL with sore/sprained right ankle,2017-11-18,2017-11-22,4
Buddy Hield,placed on IL with illness,2023-03-27,2023-03-30,3
Buddy Hield,placed on IL with illness,2021-04-12,2021-04-14,2
Byron Mullens / B.J. Mullens,placed on IL,2014-01-17,2014-01-27,10
Byron Mullens / B.J. Mullens,placed on IL,2014-02-09,2014-02-12,3
Byron Mullens / B.J. Mullens,placed on IL,2014-02-03,2014-02-05,2
C.J. Elleby,placed on IL with strained left hamstring,2022-01-28,2022-02-02,5
C.J. Elleby,placed on IL with sprained right ankle,2022-01-17,2022-01-19,2
C.J. Elleby,placed on IL with illness,2021-02-11,2021-02-12,1
C.J. McCollum,placed on IL with NBA health and safety protocols,2022-03-10,2022-03-15,5
C.J. McCollum,placed on IL with sprained right ankle,2023-02-13,2023-02-15,2
C.J. McCollum,placed on IL with right finger injury,2014-11-21,2015-12-11,385
C.J. McCollum,placed on IL with sore/sprained ankles,2015-12-21,2015-12-23,2
C.J. McCollum,placed on IL,2016-01-06,2016-01-08,2
C.J. McCollum,placed on IL with sprained left ankle,2018-12-06,2018-12-08,2
C.J. McCollum,placed on IL with illness,2022-11-23,2022-12-02,9
C.J. McCollum,placed on IL with left knee injury,2019-03-18,2019-04-07,20
C.J. McCollum,placed on IL with fractured left foot,2021-01-18,2021-03-16,57
C.J. McCollum,placed on IL with bruised ribs,2021-12-06,2022-01-17,42
C.J. Miles,placed on IL with foot injury,2015-03-10,2015-03-12,2
C.J. Miles,placed on IL with sore left knee,2016-11-21,2016-12-04,13
C.J. Miles,placed on IL with flu,2017-11-03,2017-11-05,2
C.J. Miles,placed on IL with NBA health and safety protocols,2021-12-24,2021-12-30,6
C.J. Miles,placed on IL with sore right knee,2018-01-30,2018-02-04,5
C.J. Miles,placed on IL with left wrist injury,2019-11-27,2020-01-12,46
C.J. Miles,placed on IL with gastroenteritis,2018-03-21,2018-03-25,4
C.J. Miles,placed on IL with right hip injury,2018-11-07,2018-11-10,3
C.J. Miles,placed on IL with strained right adductor,2018-11-14,2018-11-23,9
C.J. Miles,placed on IL,2019-02-07,2019-02-09,2
C.J. Miles,placed on IL with left foot injury,2019-10-23,2019-11-04,12
C.J. Miles,placed on IL with groin injury,2015-01-25,2015-01-29,4
C.J. Miles,placed on IL with sprained left ankle,2014-04-04,2014-04-11,7
C.J. Miles,placed on IL with dental procedure,2017-12-20,2017-12-26,6
C.J. Watson,placed on IL with sprained left ankle,2016-04-03,2016-04-06,3
C.J. Watson,placed on IL,2015-11-18,2016-02-19,93
C.J. Watson,placed on IL with right foot injury,2014-11-07,2015-01-22,76
C.J. Watson,placed on IL with strained right hamstring / elbow injury,2014-03-15,2014-04-09,25
C.J. Watson,placed on IL with sore right elbow,2015-04-05,2015-04-08,3
C.J. Watson,placed on IL with right elbow injury,2014-03-07,2014-03-14,7
C.J. Watson,placed on IL with Achilles injury,2017-02-23,2017-03-03,8
C.J. Wilcox,placed on IL,2014-10-30,2014-11-26,27
C.J. Wilcox,placed on IL,2014-11-28,2014-12-03,5
C.J. Wilcox,placed on IL,2014-12-13,2015-01-07,25
C.J. Wilcox,placed on IL,2015-03-15,2015-03-20,5
C.J. Wilcox,placed on IL,2015-03-22,2015-03-25,3
C.J. Wilcox,placed on IL,2016-04-17,2016-04-27,10
C.J. Wilcox,placed on IL,2015-12-07,2016-01-13,37
C.J. Wilcox,placed on IL,2016-12-16,2016-12-23,7
C.J. Wilcox,placed on IL,2017-01-04,2017-01-08,4
C.J. Wilcox,placed on IL with torn right Achilles tendon,2018-09-21,2018-10-19,28
C.J. Wilcox,placed on IL,2016-12-13,2016-12-14,1
C.J. Williams,placed on IL,2017-11-17,2017-11-22,5
C.J. Williams,placed on IL,2018-01-13,2018-02-28,46
C.J. Williams,placed on IL,2017-10-19,2017-11-10,22
Cade Cunningham,placed on IL with sprained right ankle,2021-10-19,2021-10-30,11
Cade Cunningham,placed on IL with right ankle injury,2021-10-31,2021-11-02,2
Cade Cunningham,placed on IL with NBA health and safety protocols,2021-12-22,2022-01-02,11
Caleb Martin,placed on IL with NBA health and safety protocols,2021-12-11,2021-12-24,13
Caleb Martin,placed on IL,2021-10-25,2021-10-27,2
Caleb Martin,placed on IL,2021-10-29,2021-10-30,1
Caleb Martin,placed on IL with left Achilles injury,2022-02-03,2022-02-05,2
Caleb Martin,placed on IL with sore left knee,2023-03-11,2023-03-13,2
Caleb Martin,placed on IL with hyperextended left knee,2022-03-11,2022-03-18,7
Caleb Martin,placed on IL with sprained left ankle,2022-12-20,2022-12-23,3
Caleb Martin,placed on IL with sprained left ankle,2022-12-30,2023-01-02,3
Caleb Martin,placed on IL with strained left quadriceps,2023-01-10,2023-01-16,6
Caleb Martin,placed on IL with left Achilles injury,2022-02-10,2022-02-24,14
Caleb Martin,placed on IL with right calf injury,2022-03-28,2022-04-02,5
Caleb Swanigan,placed on IL,2017-12-05,2017-12-09,4
Caleb Swanigan,placed on IL,2017-11-30,2017-12-02,2
Caleb Swanigan,placed on IL,2017-12-15,2017-12-22,7
Caleb Swanigan,placed on IL,2017-12-28,2018-02-05,39
Cameron Bairstow,placed on IL,2015-11-24,2015-12-07,13
Cameron Bairstow,placed on IL,2015-04-08,2015-04-09,1
Cameron Bairstow,placed on IL,2015-04-25,2015-05-10,15
Cameron Bairstow,placed on IL with illness,2015-03-23,2015-03-25,2
Cameron Bairstow,placed on IL,2015-10-30,2015-11-01,2
Cameron Bairstow,placed on IL,2015-02-20,2015-02-21,1
Cameron Bairstow,placed on IL with back injury,2016-03-21,2016-04-02,12
Cameron Bairstow,placed on IL with back injury,2016-03-05,2016-03-14,9
Cameron Johnson,placed on IL with sprained right wrist,2021-05-07,2021-05-23,16
Cameron Johnson,placed on IL with bruised right quadriceps,2022-03-05,2022-04-01,27
Cameron Johnson,placed on IL with sore right knee,2023-03-08,2023-03-10,2
Cameron Johnson,placed on IL with NBA health and safety protocols,2021-03-04,2021-03-21,17
Cameron Johnson,placed on IL with bruised right quadriceps,2020-02-02,2020-02-07,5
Cameron Johnson,placed on IL with left calf injury,2019-10-22,2019-10-26,4
Cameron Johnson,placed on IL with illness,2021-06-30,2021-07-03,3
Cameron McGriff,placed on IL with NBA health and safety protocols,2022-01-02,2022-01-05,3
Cameron Oliver,placed on IL with NBA health and safety protocols,2022-01-05,2022-01-08,3
Cameron Payne,placed on IL,2017-03-30,2017-04-06,7
Cameron Payne,placed on IL with sore right hip,2016-04-16,2016-04-18,2
Cameron Payne,placed on IL  surgery on right foot to repair fracture,2016-10-26,2017-01-07,73
Cameron Payne,placed on IL with flu,2017-02-24,2017-02-25,1
Cameron Payne,placed on IL with sore right foot,2017-03-15,2017-03-22,7
Cameron Payne,placed on IL with  surgery to repair fractured right foot,2017-10-19,2018-02-22,126
Cameron Payne,placed on IL with right foot injury,2021-01-30,2021-02-13,14
Cameron Payne,placed on IL with concussion,2016-01-29,2016-02-01,3
Cameron Payne,placed on IL,2015-10-30,2015-11-01,2
Cameron Payne,placed on IL with sprained right wrist,2022-01-24,2022-03-02,37
Cameron Payne,placed on IL with left foot injury,2022-11-04,2022-11-07,3
Cameron Payne,placed on IL,2017-04-16,2017-04-21,5
Cameron Payne,placed on IL with sore right foot,2023-01-06,2023-02-24,49
Cameron Payne,placed on IL with right foot injury,2022-12-15,2023-01-02,18
Cameron Reddish / Cam Reddish,placed on IL with sprained right wrist,2020-01-04,2020-01-06,2
Cameron Reddish / Cam Reddish,placed on IL with concussion,2020-02-03,2020-02-10,7
Cameron Reddish / Cam Reddish,placed on IL with sore right Achilles,2021-02-23,2021-06-23,120
Cameron Reddish / Cam Reddish,placed on IL with sprained left wrist,2021-11-28,2021-12-10,12
